country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Algeria,DZA,2/18/2021,,,,,3748,,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Algeria,DZA,2/19/2021,75000,,,,3748,0.17,,,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
Andorra,AND,1/25/2021,576,576,,,,0.75,0.75,,,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,1/26/2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,1/27/2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,1/28/2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,1/29/2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,1/30/2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,1/31/2021,,,,,66,,,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/1/2021,1036,1036,,,66,1.34,1.34,,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/2/2021,,,,,60,,,,777,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/3/2021,,,,,55,,,,712,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/4/2021,,,,,50,,,,647,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/5/2021,,,,,44,,,,569,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/6/2021,,,,,39,,,,505,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/7/2021,,,,,34,,,,440,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/8/2021,,,,,28,,,,362,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/9/2021,,,,,28,,,,362,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/10/2021,1291,1291,,,28,1.67,1.67,,362,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/11/2021,,,,,48,,,,621,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/12/2021,1622,1622,,,68,2.1,2.1,,880,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/13/2021,,,,,74,,,,958,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/14/2021,,,,,81,,,,1048,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/15/2021,,,,,87,,,,1126,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/16/2021,,,,,94,,,,1217,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/17/2021,,,,,100,,,,1294,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/18/2021,,,,,87,,,,1126,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/19/2021,2141,2141,,,74,2.77,2.77,,958,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/20/2021,,,,,71,,,,919,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/21/2021,,,,,67,,,,867,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/22/2021,,,,,64,,,,828,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/23/2021,,,,,60,,,,777,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/24/2021,2390,2390,,,57,3.09,3.09,,738,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/25/2021,,,,,56,,,,725,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/26/2021,2526,,,,55,3.27,,,712,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/27/2021,,,,,63,,,,815,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,2/28/2021,,,,,72,,,,932,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/1/2021,,,,,80,,,,1035,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/2/2021,,,,,89,,,,1152,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/3/2021,,,,,97,,,,1255,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/4/2021,,,,,103,,,,1333,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/5/2021,,,,,108,,,,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/6/2021,,,,,108,,,,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/7/2021,,,,,108,,,,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/8/2021,3611,2439,1172,,108,4.67,3.16,1.52,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/9/2021,,,,,186,,,,2407,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Andorra,AND,3/10/2021,4914,3650,1264,,264,6.36,4.72,1.64,3417,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
Angola,AGO,3/5/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://allafrica.com/stories/202103100192.html
Angola,AGO,3/6/2021,,,,,2056,,,,63,Oxford/AstraZeneca,Ministry of Health,https://allafrica.com/stories/202103100192.html
Angola,AGO,3/7/2021,,,,,2056,,,,63,Oxford/AstraZeneca,Ministry of Health,https://allafrica.com/stories/202103100192.html
Angola,AGO,3/8/2021,6169,6169,,,2056,0.02,0.02,,63,Oxford/AstraZeneca,Ministry of Health,https://allafrica.com/stories/202103100192.html
Anguilla,AIA,2/4/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/5/2021,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/6/2021,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/7/2021,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/8/2021,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/9/2021,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/10/2021,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/11/2021,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/12/2021,,,,,149,,,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/13/2021,1341,1341,,,149,8.94,8.94,,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/14/2021,2762,2762,,1421,331,18.41,18.41,,22064,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/15/2021,,,,,323,,,,21530,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/16/2021,,,,,316,,,,21064,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/17/2021,,,,,309,,,,20597,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/18/2021,,,,,301,,,,20064,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/19/2021,,,,,294,,,,19597,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/20/2021,,,,,286,,,,19064,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/21/2021,,,,,97,,,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/22/2021,,,,,97,,,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/23/2021,,,,,97,,,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/24/2021,,,,,97,,,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/25/2021,,,,,97,,,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Anguilla,AIA,2/26/2021,3929,3929,,,97,26.19,26.19,,6466,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1401018393586066?__cft__[0]=AZW-80LVjuILqNGdOZL1sR-MrM8Dx3VzvZbOJhtfQzOqI7GI2R2-H7nzVpxe38RNNNBlPCpnCM-TyQ9GIK6uMRz6r2DXYHNjlOaD7QkIerslsc6iZPAHaB1Wr6odRJR4denyVHeQcpuAmXZ0yhSv0Oz4&__tn__=%2CO%2CP-R
Antigua and Barbuda,ATG,2/16/2021,0,,,,,0,,,,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/17/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/18/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/19/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/20/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/21/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/22/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/23/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/24/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/25/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/26/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/27/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,2/28/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/1/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/2/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/3/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/4/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/5/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/6/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/7/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/8/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/9/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/10/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/11/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/12/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
Antigua and Barbuda,ATG,3/13/2021,,,,,895,,,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/1128577244248915
